# Total Phase Data Center(tm) v8.10
# (c) 2005-2026 Total Phase, Inc.
# www.totalphase.com
#
# Wed Apr 01 10:35:44 2026
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
3,FS,2762,0:34.238.099,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 F4 00 00 00 24 00 00 00 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 BA 2D 0E,,"........$.....................................^.."
4,FS,2763,0:34.238.099,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,2764,0:34.238.103,44.750 us,67 B,,08,01,            DATA0 packet,C3 01 00 00 00 F4 00 00 00 24 00 00 00 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 BA 2D 0E 4C D7,,".........$.....................................^."
4,FS,2765,0:34.238.149,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
2,FS,2766,0:34.238.165,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2767,0:34.238.168,44.750 us,67 B,,08,01,      DATA0 packet,C3 01 00 00 00 F4 00 00 00 24 00 00 00 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 BA 2D 0E 4C D7,,".........$.....................................^."
2,FS,2768,0:34.238.214,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2769,0:34.238.230,50.000 us,64 B,,08,01,   OUT txn,40 00 FF 11 81 8A C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 00 A6 17 2B 00 00 84 00 00 00 00 04 00 00 00 00 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 05 6C 6F 63 61 6C 00,,"@.......*............+............._services._dns"
2,FS,2770,0:34.238.230,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2771,0:34.238.233,44.850 us,67 B,,08,01,      DATA1 packet,4B 40 00 FF 11 81 8A C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 00 A6 17 2B 00 00 84 00 00 00 00 04 00 00 00 00 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 05 6C 6F 63 61 6C 00 5A 43,,"K@.......*............+............._services._dn"
2,FS,2772,0:34.238.279,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2773,0:34.238.295,49.916 us,64 B,,08,01,   OUT txn,00 0C 00 01 00 00 11 94 00 14 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E 04 5F 74 63 70 C0 23 0B 5F 75 64 69 73 6B 73 2D 73 73 68 C0 41 00 0C 00 01 00 00 11 94 00 08 05 6B 70 6F 78 61 C0 48 C0 0C,,"..........._workstation._tcp.#._udisks-ssh.A....."
2,FS,2774,0:34.238.295,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2775,0:34.238.298,44.833 us,67 B,,08,01,      DATA0 packet,C3 00 0C 00 01 00 00 11 94 00 14 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E 04 5F 74 63 70 C0 23 0B 5F 75 64 69 73 6B 73 2D 73 73 68 C0 41 00 0C 00 01 00 00 11 94 00 08 05 6B 70 6F 78 61 C0 48 C0 0C 80 E5,,"............_workstation._tcp.#._udisks-ssh.A...."
2,FS,2776,0:34.238.344,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2777,0:34.238.360,41.833 us,52 B,,08,01,   OUT txn,00 0C 00 01 00 00 11 94 00 02 C0 48 C0 34 00 0C 00 01 00 00 11 94 00 1C 19 6B 70 6F 78 61 20 5B 37 61 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D C0 34,,"...........H.4...........kpoxa [7a:7c:2b:b1:cf:f1"
2,FS,2778,0:34.238.360,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2779,0:34.238.363,36.750 us,55 B,,08,01,      DATA1 packet,4B 00 0C 00 01 00 00 11 94 00 02 C0 48 C0 34 00 0C 00 01 00 00 11 94 00 1C 19 6B 70 6F 78 61 20 5B 37 61 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D C0 34 F9 34,,"K...........H.4...........kpoxa [7a:7c:2b:b1:cf:f"
2,FS,2780,0:34.238.401,750 ns,1 B,,08,01,      ACK packet,D2,,"."
0,FS,2781,0:34.238.991,168.024.333 ms,,,,,[169 SOF],,[Frames: 1075 - 1243] ,""
0,FS,2782,0:34.407.026,273.166 us,134 B,,08,01,CDC OUT Data,01 00 00 00 86 00 00 00 24 00 00 00 5A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 16 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 24 00 01 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 16 3A 00 05 02 00 00 01 00 8F 00 FB F0 00 00 00 01 04 00 00 00 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB,,"........$...Z...............................33..."
1,FS,2783,0:34.407.026,180.750 us,64 B,,08,01,   OUT txn   [2 POLL],01 00 00 00 86 00 00 00 24 00 00 00 5A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 16 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 24,,"........$...Z...............................33..."
2,FS,2784,0:34.407.026,115.333 us,,,08,01,      [2 OUT-DATA-NAK],,,""
3,FS,2785,0:34.407.026,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 86 00 00 00 24 00 00 00 5A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 16 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 24,,"........$...Z...............................33..."
4,FS,2786,0:34.407.026,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,2787,0:34.407.029,44.750 us,67 B,,08,01,            DATA0 packet,C3 01 00 00 00 86 00 00 00 24 00 00 00 5A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 16 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 24 5A 9D,,".........$...Z...............................33.."
4,FS,2788,0:34.407.075,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
3,FS,2789,0:34.407.091,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 86 00 00 00 24 00 00 00 5A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 16 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 24,,"........$...Z...............................33..."
4,FS,2790,0:34.407.091,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,2791,0:34.407.095,44.750 us,67 B,,08,01,            DATA0 packet,C3 01 00 00 00 86 00 00 00 24 00 00 00 5A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 16 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 24 5A 9D,,".........$...Z...............................33.."
4,FS,2792,0:34.407.141,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
2,FS,2793,0:34.407.157,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2794,0:34.407.160,44.750 us,67 B,,08,01,      DATA0 packet,C3 01 00 00 00 86 00 00 00 24 00 00 00 5A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 16 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 24 5A 9D,,".........$...Z...............................33.."
2,FS,2795,0:34.407.206,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2796,0:34.407.222,50.416 us,64 B,,08,01,   OUT txn,00 01 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 16 3A 00 05 02 00 00 01 00 8F 00 FB F0 00 00 00 01 04 00 00 00 FF 02 00 00 00 00 00 00 00 00,,"..........x|+.....................:.............."
2,FS,2797,0:34.407.222,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2798,0:34.407.225,45.250 us,67 B,,08,01,      DATA1 packet,4B 00 01 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 16 3A 00 05 02 00 00 01 00 8F 00 FB F0 00 00 00 01 04 00 00 00 FF 02 00 00 00 00 00 00 00 00 F8 F6,,"K..........x|+.....................:............."
2,FS,2799,0:34.407.272,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2800,0:34.407.288,11.250 us,6 B,,08,01,   OUT txn,00 00 00 00 00 FB,,"......"
2,FS,2801,0:34.407.288,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2802,0:34.407.291,6.083 us,9 B,,08,01,      DATA0 packet,C3 00 00 00 00 00 FB BE 67,,"........g"
2,FS,2803,0:34.407.298,750 ns,1 B,,08,01,      ACK packet,D2,,"."
0,FS,2804,0:34.408.013,33.006.600 ms,,,,,[34 SOF],,[Frames: 1244 - 1277] ,""
0,FS,2805,0:34.441.080,600.833 us,457 B,,08,01,CDC OUT Data,01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 0F 40 00 FF 11 80 B4 C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 01 7B AA 46 00 00 00 00 00 05 00 00 00 09 00 00 01 31 01 66 01 66 01 63 01 31 01 62 01 65 01 66 01 66 01 66 01 62 01 32 01 63 01 37 01 38 01 37 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 65 01 66 03 69 70 36 04 61 72 70 61 00 00 FF 00 01 05 6B 70 6F 78 61 05 6C 6F 63 61 6C 00 00 FF 00 01 03 32 34 36 02 34 32 03 31 36 38 03 31 39 32 07 69 6E 2D 61 64 64 72 C0 50 00 FF 00 01 05 6B 70 6F 78 61 0B 5F 75 64 69 73 6B 73 2D 73 73 68 04 5F 74 63 70 C0 60 00 FF 00 01 19 6B 70 6F 78 61 20 5B 37 61 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E C0 9A 00 FF 00 01 C0 5A 00 01 00 01 00 00 00 78 00 04 C0 A8 2A F6 C0 6B 00 0C 00 01 00 00 00 78 00 02 C0 5A C0 5A 00 0D 00 01 00 00 00 78 00 0B 04 49 36 38 36 05 4C 49 4E 55 58 C0 88 00 21 00 01 00 00 00 78 00 08 00 00 00 00 00 16 C0 5A C0 88 00 10 00 01 00 00 11 94 00 01 00 C0 A5 00 21 00 01 00 00 00 78 00 08 00 00 00 00 00 09 C0 5A C0 A5 00 10 00 01 00 00 11 94 00 01 00 C0 5A 00 1C 00 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 C0 0C 00 0C 00 01 00 00 00 78 00 02 C0 5A,,"........$.....................................^.."
1,FS,2806,0:34.441.080,180.166 us,64 B,,08,01,   OUT txn   [2 POLL],01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 0F,,"........$.....................................^.."
2,FS,2807,0:34.441.080,115.000 us,,,08,01,      [2 OUT-DATA-NAK],,,""
3,FS,2808,0:34.441.080,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 0F,,"........$.....................................^.."
4,FS,2809,0:34.441.080,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,2810,0:34.441.083,44.750 us,67 B,,08,01,            DATA1 packet,4B 01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 0F 31 01,,"K........$.....................................^."
4,FS,2811,0:34.441.129,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
3,FS,2812,0:34.441.145,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 0F,,"........$.....................................^.."
4,FS,2813,0:34.441.145,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,2814,0:34.441.148,44.750 us,67 B,,08,01,            DATA1 packet,4B 01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 0F 31 01,,"K........$.....................................^."
4,FS,2815,0:34.441.194,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
2,FS,2816,0:34.441.210,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2817,0:34.441.213,44.750 us,67 B,,08,01,      DATA1 packet,4B 01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 0F 31 01,,"K........$.....................................^."
2,FS,2818,0:34.441.259,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2819,0:34.441.275,50.000 us,64 B,,08,01,   OUT txn,40 00 FF 11 80 B4 C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 01 7B AA 46 00 00 00 00 00 05 00 00 00 09 00 00 01 31 01 66 01 66 01 63 01 31 01 62 01 65 01 66 01 66 01 66 01 62 01 32 01 63 01 37 01 38,,"@.......*..........{.F.............1.f.f.c.1.b.e."
2,FS,2820,0:34.441.275,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2821,0:34.441.278,44.850 us,67 B,,08,01,      DATA0 packet,C3 40 00 FF 11 80 B4 C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 01 7B AA 46 00 00 00 00 00 05 00 00 00 09 00 00 01 31 01 66 01 66 01 63 01 31 01 62 01 65 01 66 01 66 01 66 01 62 01 32 01 63 01 37 01 38 6D CD,,".@.......*..........{.F.............1.f.f.c.1.b.e"
2,FS,2822,0:34.441.325,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2823,0:34.441.340,50.166 us,64 B,,08,01,   OUT txn,01 37 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 65 01 66 03 69 70 36 04 61 72 70 61 00 00 FF 00 01 05 6B 70 6F 78 61 05 6C 6F 63 61 6C 00 00 FF 00,,".7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa......"
2,FS,2824,0:34.441.340,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2825,0:34.441.343,45.000 us,67 B,,08,01,      DATA1 packet,4B 01 37 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 65 01 66 03 69 70 36 04 61 72 70 61 00 00 FF 00 01 05 6B 70 6F 78 61 05 6C 6F 63 61 6C 00 00 FF 00 95 51,,"K.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa....."
2,FS,2826,0:34.441.390,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2827,0:34.441.406,50.083 us,64 B,,08,01,   OUT txn,01 03 32 34 36 02 34 32 03 31 36 38 03 31 39 32 07 69 6E 2D 61 64 64 72 C0 50 00 FF 00 01 05 6B 70 6F 78 61 0B 5F 75 64 69 73 6B 73 2D 73 73 68 04 5F 74 63 70 C0 60 00 FF 00 01 19 6B 70 6F 78,,"..246.42.168.192.in-addr.P.....kpoxa._udisks-ssh."
2,FS,2828,0:34.441.406,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2829,0:34.441.409,44.916 us,67 B,,08,01,      DATA0 packet,C3 01 03 32 34 36 02 34 32 03 31 36 38 03 31 39 32 07 69 6E 2D 61 64 64 72 C0 50 00 FF 00 01 05 6B 70 6F 78 61 0B 5F 75 64 69 73 6B 73 2D 73 73 68 04 5F 74 63 70 C0 60 00 FF 00 01 19 6B 70 6F 78 56 E2,,"...246.42.168.192.in-addr.P.....kpoxa._udisks-ssh"
2,FS,2830,0:34.441.455,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2831,0:34.441.471,50.000 us,64 B,,08,01,   OUT txn,61 20 5B 37 61 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E C0 9A 00 FF 00 01 C0 5A 00 01 00 01 00 00 00 78 00 04 C0 A8 2A F6 C0 6B 00 0C 00 01 00 00,,"a [7a:7c:2b:b1:cf:f1]._workstation.......Z......."
2,FS,2832,0:34.441.471,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2833,0:34.441.474,44.850 us,67 B,,08,01,      DATA1 packet,4B 61 20 5B 37 61 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E C0 9A 00 FF 00 01 C0 5A 00 01 00 01 00 00 00 78 00 04 C0 A8 2A F6 C0 6B 00 0C 00 01 00 00 EF 5B,,"Ka [7a:7c:2b:b1:cf:f1]._workstation.......Z......"
2,FS,2834,0:34.441.520,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2835,0:34.441.537,49.916 us,64 B,,08,01,   OUT txn,00 78 00 02 C0 5A C0 5A 00 0D 00 01 00 00 00 78 00 0B 04 49 36 38 36 05 4C 49 4E 55 58 C0 88 00 21 00 01 00 00 00 78 00 08 00 00 00 00 00 16 C0 5A C0 88 00 10 00 01 00 00 11 94 00 01 00 C0 A5,,".x...Z.Z.......x...I686.LINUX...!.....x.........Z"
2,FS,2836,0:34.441.537,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2837,0:34.441.540,44.750 us,67 B,,08,01,      DATA0 packet,C3 00 78 00 02 C0 5A C0 5A 00 0D 00 01 00 00 00 78 00 0B 04 49 36 38 36 05 4C 49 4E 55 58 C0 88 00 21 00 01 00 00 00 78 00 08 00 00 00 00 00 16 C0 5A C0 88 00 10 00 01 00 00 11 94 00 01 00 C0 A5 4C EE,,"..x...Z.Z.......x...I686.LINUX...!.....x........."
2,FS,2838,0:34.441.586,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2839,0:34.441.602,50.166 us,64 B,,08,01,   OUT txn,00 21 00 01 00 00 00 78 00 08 00 00 00 00 00 09 C0 5A C0 A5 00 10 00 01 00 00 11 94 00 01 00 C0 5A 00 1C 00 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 C0 0C 00 0C 00,,".!.....x.........Z..............Z.......x........"
2,FS,2840,0:34.441.602,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2841,0:34.441.605,45.000 us,67 B,,08,01,      DATA1 packet,4B 00 21 00 01 00 00 00 78 00 08 00 00 00 00 00 09 C0 5A C0 A5 00 10 00 01 00 00 11 94 00 01 00 C0 5A 00 1C 00 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 C0 0C 00 0C 00 AE B6,,"K.!.....x.........Z..............Z.......x......."
2,FS,2842,0:34.441.651,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2843,0:34.441.667,13.250 us,9 B,,08,01,   OUT txn,01 00 00 00 78 00 02 C0 5A,,"....x...Z"
2,FS,2844,0:34.441.667,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2845,0:34.441.670,8.083 us,12 B,,08,01,      DATA0 packet,C3 01 00 00 00 78 00 02 C0 5A 29 6E,,".....x...Z)n"
2,FS,2846,0:34.441.680,750 ns,1 B,,08,01,      ACK packet,D2,,"."
0,FS,2847,0:34.442.018,250.035.266 ms,,,,,[251 SOF],,[Frames: 1278 - 1528] ,""
0,FS,2848,0:34.692.064,601.583 us,457 B,,08,01,CDC OUT Data,01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 10 40 00 FF 11 80 B3 C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 01 7B AA 46 00 00 00 00 00 05 00 00 00 09 00 00 01 31 01 66 01 66 01 63 01 31 01 62 01 65 01 66 01 66 01 66 01 62 01 32 01 63 01 37 01 38 01 37 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 65 01 66 03 69 70 36 04 61 72 70 61 00 00 FF 00 01 05 6B 70 6F 78 61 05 6C 6F 63 61 6C 00 00 FF 00 01 03 32 34 36 02 34 32 03 31 36 38 03 31 39 32 07 69 6E 2D 61 64 64 72 C0 50 00 FF 00 01 05 6B 70 6F 78 61 0B 5F 75 64 69 73 6B 73 2D 73 73 68 04 5F 74 63 70 C0 60 00 FF 00 01 19 6B 70 6F 78 61 20 5B 37 61 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E C0 9A 00 FF 00 01 C0 5A 00 01 00 01 00 00 00 78 00 04 C0 A8 2A F6 C0 6B 00 0C 00 01 00 00 00 78 00 02 C0 5A C0 5A 00 0D 00 01 00 00 00 78 00 0B 04 49 36 38 36 05 4C 49 4E 55 58 C0 88 00 21 00 01 00 00 00 78 00 08 00 00 00 00 00 16 C0 5A C0 88 00 10 00 01 00 00 11 94 00 01 00 C0 A5 00 21 00 01 00 00 00 78 00 08 00 00 00 00 00 09 C0 5A C0 A5 00 10 00 01 00 00 11 94 00 01 00 C0 5A 00 1C 00 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 C0 0C 00 0C 00 01 00 00 00 78 00 02 C0 5A,,"........$.....................................^.."
1,FS,2849,0:34.692.064,180.416 us,64 B,,08,01,   OUT txn   [2 POLL],01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 10,,"........$.....................................^.."
2,FS,2850,0:34.692.064,115.250 us,,,08,01,      [2 OUT-DATA-NAK],,,""
3,FS,2851,0:34.692.064,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 10,,"........$.....................................^.."
4,FS,2852,0:34.692.064,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,2853,0:34.692.067,44.750 us,67 B,,08,01,            DATA1 packet,4B 01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 10 70 C9,,"K........$.....................................^."
4,FS,2854,0:34.692.113,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
3,FS,2855,0:34.692.129,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 10,,"........$.....................................^.."
4,FS,2856,0:34.692.129,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,2857,0:34.692.132,44.833 us,67 B,,08,01,            DATA1 packet,4B 01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 10 70 C9,,"K........$.....................................^."
4,FS,2858,0:34.692.178,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
2,FS,2859,0:34.692.194,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,2860,0:34.692.197,44.750 us,67 B,,08,01,      DATA1 packet,4B 01 00 00 00 C9 01 00 00 24 00 00 00 9D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 8F 2D 10 70 C9,,"K........$.....................................^."
2,FS,2861,0:34.692.243,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,2862,0:34.692.260,50.000 us,64 B,,08,01,   OUT txn,40 00 FF 11 80 B3 C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 01 7B AA 46 00 00 00 00 00 05 00 00 00 09 00 00 01 31 01 66 01 66 01 63 01 31 01 62 01 65 01 66 01 66 01 66 01 62 01 32 01 63 01 37 01 38,,"@.......*..........{.F.............1.f.f.c.1.b.e."
2,FS,2863,0:34.692.260,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
